question_id,module,category,item,item_image_filename,difficulty_label,question_type,presented_at_iso,response_at_iso,response_time_seconds,user_answer,correct_answer,correct,cue_given,cue_type,cue_stage,cue_wait_seconds,hint_count,session_id,user_id,therapist_assigned_level,device_type,created_at_iso
Q_00111,writing,clothing,pants,clothing/pants.png,easy,word_completion,2024-02-06T15:50:10,2024-02-06T15:50:19.170000,9.17,pants,pants,1,1,functional,7,22.22,4,SESS_USER_023_001,USER_023,4,mobile,2024-02-06T15:50:20.063619
Q_00112,comprehension,food,meat,food/meat.png,hard,yes_no_question,2024-10-03T09:17:31,2024-10-03T09:17:45.760000,14.76,egg,meat,0,0,,0,,0,SESS_USER_002_001,USER_002,1,web,2024-10-03T09:17:46.689752
Q_00113,writing,animals,bird,animals/bird.png,easy,word_completion,2024-08-11T19:48:03,2024-08-11T19:48:11.290000,8.29,bird,bird,1,0,,0,,0,SESS_USER_038_001,USER_038,4,mobile,2024-08-11T19:48:12.022830
Q_00114,comprehension,body_parts,stomach,body_parts/stomach.png,hard,sentence_matching,2024-01-01T19:51:40,2024-01-01T19:52:45.760000,65.76,stomach,stomach,1,0,,0,,0,SESS_USER_033_001,USER_033,2,web,2024-01-01T19:52:47.408570
Q_00115,writing,clothing,sock,clothing/sock.png,easy,fill_in_blank,2024-09-10T09:05:02,2024-09-10T09:05:09.130000,7.13,sock,sock,1,0,,0,,0,SESS_USER_010_001,USER_010,5,mobile,2024-09-10T09:05:11.037455
Q_00116,comprehension,food,water,food/water.png,hard,yes_no_question,2024-12-28T11:24:40,2024-12-28T11:24:57.970000,17.97,carrot,water,0,0,,0,,0,SESS_USER_030_001,USER_030,4,web,2024-12-28T11:24:59.277067
Q_00117,writing,animals,frog,animals/frog.png,easy,word_completion,2024-09-10T09:06:09,2024-09-10T09:06:16.840000,7.84,frog,frog,1,0,,0,,0,SESS_USER_010_001,USER_010,5,mobile,2024-09-10T09:06:17.046727
Q_00118,comprehension,body_parts,foot,body_parts/foot.png,hard,word_to_pic,2024-06-15T21:34:38,2024-06-15T21:34:46.930000,8.93,tooth,foot,0,1,written_initial,1,40.46,1,SESS_USER_020_001,USER_020,5,mobile,2024-06-15T21:34:47.760517
Q_00119,writing,clothing,sweater,clothing/sweater.png,easy,fill_in_blank,2024-03-27T19:04:02,2024-03-27T19:04:17.880000,15.88,sweater,sweater,1,0,,0,,0,SESS_USER_048_001,USER_048,4,web,2024-03-27T19:04:19.799672
Q_00120,comprehension,food,milk,food/milk.png,hard,sentence_matching,2024-01-15T16:53:34,2024-01-15T16:54:16.390000,42.39,milk,milk,1,1,phonemic,4,59.5,2,SESS_USER_022_001,USER_022,5,mobile,2024-01-15T16:54:17.226091
Q_00121,writing,animals,tiger,animals/tiger.png,easy,pic_to_word,2024-10-21T18:01:06,2024-10-21T18:01:18.860000,12.86,tiger,tiger,1,0,,0,,0,SESS_USER_044_001,USER_044,1,mobile,2024-10-21T18:01:19.499879
Q_00122,comprehension,body_parts,tooth,body_parts/tooth.png,hard,sentence_matching,2024-11-26T13:29:40,2024-11-26T13:29:59.120000,19.12,tooth,tooth,1,1,sentence_completion,6,12.78,3,SESS_USER_043_001,USER_043,3,web,2024-11-26T13:30:00.547112
Q_00123,writing,clothing,dress,clothing/dress.png,easy,spelling_choice,2024-01-02T13:55:05,2024-01-02T13:55:23.560000,18.56,dress,dress,1,0,,0,,0,SESS_USER_039_001,USER_039,1,web,2024-01-02T13:55:25.205051
Q_00124,comprehension,food,cake,food/cake.png,hard,word_to_pic,2024-03-27T19:06:35,2024-03-27T19:06:41.470000,6.47,cake,cake,1,0,,0,,0,SESS_USER_048_001,USER_048,4,web,2024-03-27T19:06:41.604638
Q_00125,writing,animals,pig,animals/pig.png,easy,fill_in_blank,2024-06-23T21:33:04,2024-06-23T21:33:15.380000,11.38,pig,pig,1,0,,0,,0,SESS_USER_014_001,USER_014,1,web,2024-06-23T21:33:17.084414
Q_00126,comprehension,body_parts,stomach,body_parts/stomach.png,hard,word_to_pic,2024-10-03T22:49:39,2024-10-03T22:50:34.830000,55.83,elbow,stomach,0,0,,0,,0,SESS_USER_050_001,USER_050,5,mobile,2024-10-03T22:50:35.178993
Q_00127,writing,clothing,sock,clothing/sock.png,easy,word_completion,2024-12-20T21:42:07,2024-12-20T21:42:21.350000,14.35,sock,sock,1,1,written_initial,6,44.58,4,SESS_USER_012_001,USER_012,1,web,2024-12-20T21:42:21.894606
Q_00128,comprehension,food,fish,food/fish.png,hard,category_sorting,2024-11-08T22:52:37,2024-11-08T22:52:47.680000,10.68,carrot,fish,0,0,,0,,0,SESS_USER_031_001,USER_031,3,mobile,2024-11-08T22:52:48.657192
Q_00129,writing,animals,cow,animals/cow.png,easy,fill_in_blank,2024-01-01T19:59:04,2024-01-01T19:59:12.490000,8.49,cow,cow,1,0,,0,,0,SESS_USER_033_001,USER_033,2,web,2024-01-01T19:59:12.689142
Q_00130,comprehension,body_parts,leg,body_parts/leg.png,hard,word_to_pic,2024-03-23T17:53:31,2024-03-23T17:53:46.520000,15.52,mouth,leg,0,1,modeling,2,20.0,1,SESS_USER_024_001,USER_024,2,web,2024-03-23T17:53:48.418185
Q_00131,writing,clothing,shorts,clothing/shorts.png,easy,pic_to_word,2024-02-06T16:00:06,2024-02-06T16:00:09.160000,3.16,shorts,shorts,1,0,,0,,0,SESS_USER_023_001,USER_023,4,mobile,2024-02-06T16:00:11.149598
Q_00132,comprehension,food,egg,food/egg.png,hard,category_sorting,2024-10-03T09:27:34,2024-10-03T09:27:49.630000,15.63,egg,egg,1,0,,0,,0,SESS_USER_002_001,USER_002,1,web,2024-10-03T09:27:51.473053
Q_00133,writing,animals,frog,animals/frog.png,easy,word_completion,2024-09-17T16:11:00,2024-09-17T16:11:04.230000,4.23,horse,frog,0,0,,0,,0,SESS_USER_009_001,USER_009,1,mobile,2024-09-17T16:11:04.816255
Q_00134,comprehension,body_parts,shoulder,body_parts/shoulder.png,hard,word_to_pic,2024-05-14T17:54:31,2024-05-14T17:54:50.930000,19.93,shoulder,shoulder,1,0,,0,,0,SESS_USER_047_001,USER_047,1,web,2024-05-14T17:54:51.120724
Q_00135,writing,clothing,shoe,clothing/shoe.png,easy,word_completion,2024-02-11T15:49:08,2024-02-11T15:49:12.610000,4.61,shoe,shoe,1,0,,0,,0,SESS_USER_040_001,USER_040,3,web,2024-02-11T15:49:13.802590
Q_00136,comprehension,food,juice,food/juice.png,hard,category_sorting,2024-04-23T15:51:35,2024-04-23T15:52:28.220000,53.22,juice,juice,1,1,spelling,2,41.54,1,SESS_USER_019_001,USER_019,1,web,2024-04-23T15:52:28.448591
Q_00137,writing,animals,snake,animals/snake.png,easy,pic_to_word,2024-01-01T20:03:10,2024-01-01T20:03:15,5.0,snake,snake,1,0,,0,,0,SESS_USER_033_001,USER_033,2,web,2024-01-01T20:03:15.835075
Q_00138,comprehension,body_parts,leg,body_parts/leg.png,hard,category_sorting,2024-02-04T14:23:40,2024-02-04T14:24:04.730000,24.73,stomach,leg,0,1,written_initial,5,23.62,2,SESS_USER_048_002,USER_048,4,web,2024-02-04T14:24:05.712784
Q_00139,writing,clothing,sweater,clothing/sweater.png,easy,pic_to_word,2024-09-17T16:14:04,2024-09-17T16:14:51.250000,47.25,sweater,sweater,1,1,functional,7,15.97,1,SESS_USER_009_001,USER_009,1,web,2024-09-17T16:14:52.329229
Q_00140,comprehension,food,potato,food/potato.png,hard,word_to_pic,2024-11-27T12:27:31,2024-11-27T12:27:38.170000,7.17,potato,potato,1,0,,0,,0,SESS_USER_017_002,USER_017,5,web,2024-11-27T12:27:39.788751
Q_00141,writing,animals,rabbit,animals/rabbit.png,easy,spelling_choice,2024-01-31T11:34:07,2024-01-31T11:34:16.170000,9.17,rabbit,rabbit,1,0,,0,,0,SESS_USER_026_001,USER_026,5,web,2024-01-31T11:34:16.967959
Q_00142,comprehension,body_parts,shoulder,body_parts/shoulder.png,hard,word_to_pic,2024-05-24T18:23:35,2024-05-24T18:24:21.010000,46.01,shoulder,shoulder,1,1,modeling,2,35.0,2,SESS_USER_018_001,USER_018,5,mobile,2024-05-24T18:24:22.365747
Q_00143,writing,clothing,sock,clothing/sock.png,easy,word_completion,2024-01-02T14:05:05,2024-01-02T14:05:08.050000,3.05,sock,sock,1,0,,0,,0,SESS_USER_039_001,USER_039,1,web,2024-01-02T14:05:09.318218
Q_00144,comprehension,food,bread,food/bread.png,hard,word_to_pic,2024-08-05T20:27:38,2024-08-05T20:27:54.760000,16.76,bread,bread,1,0,,0,,0,SESS_USER_041_001,USER_041,3,web,2024-08-05T20:27:56.382082
Q_00145,writing,animals,zebra,animals/zebra.png,easy,word_completion,2024-10-03T09:34:09,2024-10-03T09:34:25.360000,16.36,zebra,zebra,1,1,functional,2,47.82,2,SESS_USER_002_001,USER_002,1,web,2024-10-03T09:34:25.521532
Q_00146,comprehension,body_parts,knee,body_parts/knee.png,hard,yes_no_question,2024-09-21T16:19:38,2024-09-21T16:20:01.980000,23.98,toe,knee,0,0,,0,,0,SESS_USER_029_001,USER_029,2,mobile,2024-09-21T16:20:02.777205
Q_00147,writing,clothing,shirt,clothing/shirt.png,easy,fill_in_blank,2024-10-17T10:18:08,2024-10-17T10:18:11.810000,3.81,shirt,shirt,1,0,,0,,0,SESS_USER_016_001,USER_016,2,web,2024-10-17T10:18:12.133746
Q_00148,comprehension,food,orange,food/orange.png,hard,yes_no_question,2024-08-16T12:52:37,2024-08-16T12:52:53.300000,16.3,potato,orange,0,1,rhyming,7,9.07,2,SESS_USER_046_001,USER_046,5,web,2024-08-16T12:52:55.294799
Q_00149,writing,animals,turtle,animals/turtle.png,easy,spelling_choice,2024-08-16T12:53:10,2024-08-16T12:53:20.940000,10.94,bear,turtle,0,0,,0,,0,SESS_USER_046_001,USER_046,5,web,2024-08-16T12:53:21.370773
Q_00150,comprehension,body_parts,head,body_parts/head.png,hard,sentence_matching,2024-08-21T12:05:38,2024-08-21T12:05:55.930000,17.93,head,head,1,0,,0,,0,SESS_USER_008_001,USER_008,5,mobile,2024-08-21T12:05:57.117327
Q_00151,writing,clothing,dress,clothing/dress.png,easy,pic_to_word,2024-03-25T13:48:07,2024-03-25T13:48:16.300000,9.3,sweater,dress,0,0,,0,,0,SESS_USER_036_001,USER_036,1,mobile,2024-03-25T13:48:17.398822
Q_00152,comprehension,food,carrot,food/carrot.png,hard,word_to_pic,2024-01-17T22:36:32,2024-01-17T22:37:08.930000,36.93,carrot,carrot,1,1,phonemic,5,23.95,5,SESS_USER_005_001,USER_005,2,mobile,2024-01-17T22:37:10.488785
Q_00153,writing,animals,cat,animals/cat.png,easy,pic_to_word,2024-01-01T20:11:02,2024-01-01T20:11:07.320000,5.32,cat,cat,1,0,,0,,0,SESS_USER_033_001,USER_033,2,web,2024-01-01T20:11:08.033055
Q_00154,comprehension,body_parts,stomach,body_parts/stomach.png,hard,category_sorting,2024-02-06T16:11:40,2024-02-06T16:11:57.240000,17.24,stomach,stomach,1,0,,0,,0,SESS_USER_023_001,USER_023,4,mobile,2024-02-06T16:11:59.157068
Q_00155,writing,clothing,cap,clothing/cap.png,easy,pic_to_word,2024-08-05T20:33:09,2024-08-05T20:33:18.540000,9.54,cap,cap,1,0,,0,,0,SESS_USER_041_001,USER_041,3,web,2024-08-05T20:33:18.932969
Q_00156,comprehension,food,carrot,food/carrot.png,hard,word_to_pic,2024-05-14T18:05:30,2024-05-14T18:05:39.770000,9.77,carrot,carrot,1,0,,0,,0,SESS_USER_047_001,USER_047,1,web,2024-05-14T18:05:41.672239
Q_00157,writing,animals,monkey,animals/monkey.png,easy,word_completion,2024-11-27T12:36:10,2024-11-27T12:36:34.510000,24.51,monkey,monkey,1,0,,0,,0,SESS_USER_017_002,USER_017,5,web,2024-11-27T12:36:35.646597
Q_00158,comprehension,body_parts,elbow,body_parts/elbow.png,hard,category_sorting,2024-06-15T21:54:33,2024-06-15T21:54:56.920000,23.92,elbow,elbow,1,1,phonemic,1,13.69,1,SESS_USER_020_001,USER_020,5,mobile,2024-06-15T21:54:57.666366
Q_00159,writing,clothing,tie,clothing/tie.png,easy,word_completion,2024-08-16T12:58:01,2024-08-16T12:58:12.250000,11.25,tie,tie,1,1,written_initial,5,35.89,3,SESS_USER_046_001,USER_046,5,web,2024-08-16T12:58:12.858196
Q_00160,comprehension,food,tomato,food/tomato.png,hard,yes_no_question,2024-12-03T15:41:32,2024-12-03T15:42:03.140000,31.14,tomato,tomato,1,1,modeling,2,49.74,2,SESS_USER_007_001,USER_007,1,web,2024-12-03T15:42:04.186705
Q_00161,writing,animals,frog,animals/frog.png,easy,pic_to_word,2024-11-16T12:37:05,2024-11-16T12:37:17.820000,12.82,frog,frog,1,1,spelling,5,30.15,2,SESS_USER_032_001,USER_032,3,web,2024-11-16T12:37:18.012450
Q_00162,comprehension,body_parts,back,body_parts/back.png,hard,category_sorting,2024-01-02T14:14:36,2024-01-02T14:15:04.860000,28.86,elbow,back,0,1,modeling,1,28.7,1,SESS_USER_039_001,USER_039,1,web,2024-01-02T14:15:05.655281
Q_00163,writing,clothing,cap,clothing/cap.png,easy,spelling_choice,2024-03-25T13:54:09,2024-03-25T13:54:49.080000,40.08,cap,cap,1,1,sentence_completion,4,47.04,3,SESS_USER_036_001,USER_036,1,mobile,2024-03-25T13:54:50.472757
Q_00164,comprehension,food,carrot,food/carrot.png,hard,category_sorting,2024-12-03T15:43:38,2024-12-03T15:43:47.170000,9.17,carrot,carrot,1,0,,0,,0,SESS_USER_007_001,USER_007,1,web,2024-12-03T15:43:48.032635
Q_00165,writing,animals,tiger,animals/tiger.png,easy,word_completion,2024-06-04T16:29:08,2024-06-04T16:29:22.260000,14.26,tiger,tiger,1,0,,0,,0,SESS_USER_003_001,USER_003,3,web,2024-06-04T16:29:22.625584
Q_00166,comprehension,body_parts,tooth,body_parts/tooth.png,hard,category_sorting,2024-03-31T23:48:38,2024-03-31T23:48:57.220000,19.22,hair,tooth,0,0,,0,,0,SESS_USER_011_001,USER_011,4,web,2024-03-31T23:48:58.331446
Q_00167,writing,clothing,shoe,clothing/shoe.png,easy,word_completion,2024-10-03T09:45:10,2024-10-03T09:45:23.100000,13.1,shoe,shoe,1,0,,0,,0,SESS_USER_002_001,USER_002,1,web,2024-10-03T09:45:23.250630
Q_00168,comprehension,food,bread,food/bread.png,hard,yes_no_question,2024-10-23T18:37:40,2024-10-23T18:39:22.990000,102.99,bread,bread,1,1,phonemic,6,39.09,4,SESS_USER_042_001,USER_042,5,mobile,2024-10-23T18:39:23.550173
Q_00169,writing,animals,dog,animals/dog.png,easy,word_completion,2024-05-31T17:32:03,2024-05-31T17:32:09.900000,6.9,dog,dog,1,0,,0,,0,SESS_USER_045_001,USER_045,4,mobile,2024-05-31T17:32:10.779717
Q_00170,comprehension,body_parts,foot,body_parts/foot.png,hard,sentence_matching,2024-11-08T23:13:35,2024-11-08T23:13:50.270000,15.27,foot,foot,1,1,sentence_completion,3,59.9,2,SESS_USER_031_001,USER_031,3,mobile,2024-11-08T23:13:52.187702
Q_00171,writing,clothing,tie,clothing/tie.png,easy,spelling_choice,2024-06-18T09:32:03,2024-06-18T09:32:07.690000,4.69,tie,tie,1,0,,0,,0,SESS_USER_035_001,USER_035,3,mobile,2024-06-18T09:32:08.320112
Q_00172,comprehension,food,fish,food/fish.png,hard,yes_no_question,2024-06-15T22:01:39,2024-06-15T22:01:57.390000,18.39,fish,fish,1,1,written_initial,5,56.35,3,SESS_USER_020_001,USER_020,5,mobile,2024-06-15T22:01:58.775582
Q_00173,writing,animals,horse,animals/horse.png,easy,spelling_choice,2024-01-31T11:50:07,2024-01-31T11:50:17.500000,10.5,horse,horse,1,1,phonemic,1,24.05,1,SESS_USER_026_001,USER_026,5,web,2024-01-31T11:50:18.006575
Q_00174,comprehension,body_parts,mouth,body_parts/mouth.png,hard,sentence_matching,2024-05-24T18:39:38,2024-05-24T18:40:14.810000,36.81,mouth,mouth,1,1,phonemic,5,18.16,1,SESS_USER_018_001,USER_018,5,mobile,2024-05-24T18:40:15.338776
Q_00175,writing,clothing,boot,clothing/boot.png,easy,pic_to_word,2024-12-03T15:49:08,2024-12-03T15:49:17.440000,9.44,boot,boot,1,0,,0,,0,SESS_USER_007_001,USER_007,1,web,2024-12-03T15:49:19.398030
Q_00176,comprehension,food,salad,food/salad.png,hard,yes_no_question,2024-10-23T18:41:34,2024-10-23T18:41:58.640000,24.64,bread,salad,0,0,,0,,0,SESS_USER_042_001,USER_042,5,mobile,2024-10-23T18:41:59.350219
Q_00177,writing,animals,turtle,animals/turtle.png,easy,pic_to_word,2024-10-23T18:42:02,2024-10-23T18:42:10.060000,8.06,turtle,turtle,1,0,,0,,0,SESS_USER_042_001,USER_042,5,mobile,2024-10-23T18:42:11.934453
Q_00178,comprehension,body_parts,eye,body_parts/eye.png,hard,category_sorting,2024-01-31T11:52:39,2024-01-31T11:53:14.880000,35.88,eye,eye,1,0,,0,,0,SESS_USER_026_001,USER_026,5,web,2024-01-31T11:53:16.125288
Q_00179,writing,clothing,cap,clothing/cap.png,easy,word_completion,2024-04-23T16:13:08,2024-04-23T16:13:14.830000,6.83,cap,cap,1,0,,0,,0,SESS_USER_019_001,USER_019,1,web,2024-04-23T16:13:15.819239
Q_00180,comprehension,food,soup,food/soup.png,hard,category_sorting,2024-08-21T12:20:35,2024-08-21T12:21:51.720000,76.72,soup,soup,1,0,,0,,0,SESS_USER_008_001,USER_008,5,mobile,2024-08-21T12:21:53.322459
Q_00181,writing,animals,zebra,animals/zebra.png,easy,word_completion,2024-02-24T21:57:01,2024-02-24T21:57:12.640000,11.64,zebra,zebra,1,0,,0,,0,SESS_USER_049_001,USER_049,1,web,2024-02-24T21:57:13.501583
Q_00182,comprehension,body_parts,nose,body_parts/nose.png,hard,word_to_pic,2024-09-17T16:35:39,2024-09-17T16:35:55.140000,16.14,nose,nose,1,1,rhyming,4,46.46,3,SESS_USER_009_001,USER_009,1,mobile,2024-09-17T16:35:55.261728
Q_00183,writing,clothing,shoe,clothing/shoe.png,easy,word_completion,2024-05-31T17:39:08,2024-05-31T17:39:12.210000,4.21,shoe,shoe,1,0,,0,,0,SESS_USER_045_001,USER_045,4,web,2024-05-31T17:39:14.063901
Q_00184,comprehension,food,orange,food/orange.png,hard,category_sorting,2024-05-31T17:39:32,2024-05-31T17:39:52.040000,20.04,orange,orange,1,0,,0,,0,SESS_USER_045_001,USER_045,4,mobile,2024-05-31T17:39:53.048546
Q_00185,writing,animals,turtle,animals/turtle.png,easy,word_completion,2024-01-02T14:26:03,2024-01-02T14:26:10,7.0,bird,turtle,0,0,,0,,0,SESS_USER_039_001,USER_039,1,web,2024-01-02T14:26:11.547533
Q_00186,comprehension,body_parts,arm,body_parts/arm.png,hard,word_to_pic,2024-01-05T20:24:35,2024-01-05T20:25:21.040000,46.04,arm,arm,1,1,sentence_completion,5,16.12,5,SESS_USER_034_001,USER_034,2,web,2024-01-05T20:25:22.763523
Q_00187,writing,clothing,vest,clothing/vest.png,easy,word_completion,2024-10-21T18:34:06,2024-10-21T18:34:32.570000,26.57,vest,vest,1,1,sentence_completion,4,49.48,4,SESS_USER_044_001,USER_044,1,mobile,2024-10-21T18:34:33.537917
Q_00188,comprehension,food,orange,food/orange.png,hard,word_to_pic,2024-12-28T12:00:35,2024-12-28T12:00:52.230000,17.23,orange,orange,1,1,modeling,1,46.02,1,SESS_USER_030_001,USER_030,4,mobile,2024-12-28T12:00:53.660731
Q_00189,writing,animals,bird,animals/bird.png,easy,word_completion,2024-07-25T20:55:06,2024-07-25T20:55:14.420000,8.42,bird,bird,1,1,spelling,2,47.29,2,SESS_USER_004_001,USER_004,2,web,2024-07-25T20:55:15.372221
Q_00190,comprehension,body_parts,chest,body_parts/chest.png,hard,sentence_matching,2024-04-29T23:23:32,2024-04-29T23:23:38.040000,6.04,chest,chest,1,0,,0,,0,SESS_USER_025_001,USER_025,4,web,2024-04-29T23:23:40.026409
Q_00191,writing,clothing,coat,clothing/coat.png,easy,pic_to_word,2024-09-17T16:40:07,2024-09-17T16:40:13.120000,6.12,vest,coat,0,0,,0,,0,SESS_USER_009_001,USER_009,1,mobile,2024-09-17T16:40:14.499650
Q_00192,comprehension,food,cheese,food/cheese.png,hard,yes_no_question,2024-04-29T23:24:40,2024-04-29T23:25:15.110000,35.11,cheese,cheese,1,1,written_initial,2,56.56,1,SESS_USER_025_001,USER_025,4,web,2024-04-29T23:25:16.006557
Q_00193,writing,animals,bird,animals/bird.png,easy,pic_to_word,2024-10-03T09:58:10,2024-10-03T09:58:19.100000,9.1,bird,bird,1,0,,0,,0,SESS_USER_002_001,USER_002,1,web,2024-10-03T09:58:20.536244
Q_00194,comprehension,body_parts,ear,body_parts/ear.png,hard,word_to_pic,2024-08-12T13:10:40,2024-08-12T13:10:49.950000,9.95,mouth,ear,0,1,written_initial,2,49.87,2,SESS_USER_048_003,USER_048,4,web,2024-08-12T13:10:51.604927
Q_00195,writing,clothing,sandal,clothing/sandal.png,easy,fill_in_blank,2024-09-10T09:45:08,2024-09-10T09:45:16.880000,8.88,sandal,sandal,1,0,,0,,0,SESS_USER_010_001,USER_010,5,mobile,2024-09-10T09:45:18.782188
Q_00196,comprehension,food,cookie,food/cookie.png,hard,yes_no_question,2024-08-05T20:53:36,2024-08-05T20:54:17.580000,41.58,cookie,cookie,1,1,written_initial,6,41.92,5,SESS_USER_041_001,USER_041,3,web,2024-08-05T20:54:18.455692
Q_00197,writing,animals,frog,animals/frog.png,easy,fill_in_blank,2024-12-20T22:17:02,2024-12-20T22:17:06.710000,4.71,frog,frog,1,0,,0,,0,SESS_USER_012_001,USER_012,1,web,2024-12-20T22:17:08.340975
Q_00198,comprehension,body_parts,head,body_parts/head.png,hard,yes_no_question,2024-10-16T20:28:31,2024-10-16T20:28:57.320000,26.32,nose,head,0,1,rhyming,3,40.57,2,SESS_USER_027_001,USER_027,3,mobile,2024-10-16T20:28:58.437708
Q_00199,writing,clothing,blouse,clothing/blouse.png,easy,pic_to_word,2024-04-29T23:28:09,2024-04-29T23:28:17.280000,8.28,blouse,blouse,1,0,,0,,0,SESS_USER_025_001,USER_025,4,web,2024-04-29T23:28:18.756180
Q_00200,comprehension,food,carrot,food/carrot.png,hard,category_sorting,2024-11-08T23:28:33,2024-11-08T23:28:40.560000,7.56,carrot,carrot,1,0,,0,,0,SESS_USER_031_001,USER_031,3,mobile,2024-11-08T23:28:42.487947
Q_00201,writing,animals,sheep,animals/sheep.png,easy,fill_in_blank,2024-02-24T22:07:05,2024-02-24T22:07:14.920000,9.92,sheep,sheep,1,0,,0,,0,SESS_USER_049_001,USER_049,1,web,2024-02-24T22:07:16.493476
Q_00202,comprehension,body_parts,finger,body_parts/finger.png,hard,category_sorting,2024-06-18T09:47:35,2024-06-18T09:48:12.800000,37.8,elbow,finger,0,1,spelling,4,10.42,4,SESS_USER_035_001,USER_035,3,mobile,2024-06-18T09:48:14.637228
Q_00203,writing,clothing,coat,clothing/coat.png,easy,fill_in_blank,2024-06-04T16:48:03,2024-06-04T16:48:47.050000,44.05,coat,coat,1,1,sentence_completion,5,36.85,4,SESS_USER_003_001,USER_003,3,mobile,2024-06-04T16:48:47.776744
Q_00204,comprehension,food,carrot,food/carrot.png,hard,category_sorting,2024-10-17T10:46:40,2024-10-17T10:47:08.230000,28.23,salad,carrot,0,0,,0,,0,SESS_USER_016_001,USER_016,2,web,2024-10-17T10:47:09.735229
Q_00205,writing,animals,turtle,animals/turtle.png,easy,word_completion,2024-02-06T16:37:01,2024-02-06T16:37:12.380000,11.38,turtle,turtle,1,1,sentence_completion,6,57.65,5,SESS_USER_023_001,USER_023,4,mobile,2024-02-06T16:37:14.275857
Q_00206,comprehension,body_parts,nose,body_parts/nose.png,hard,word_to_pic,2024-03-11T23:22:38,2024-03-11T23:22:46.550000,8.55,nose,nose,1,0,,0,,0,SESS_USER_049_002,USER_049,1,web,2024-03-11T23:22:47.516418
Q_00207,writing,clothing,blouse,clothing/blouse.png,easy,word_completion,2024-08-05T20:59:08,2024-08-05T20:59:18.900000,10.9,blouse,blouse,1,0,,0,,0,SESS_USER_041_001,USER_041,3,web,2024-08-05T20:59:20.048123
Q_00208,comprehension,food,cookie,food/cookie.png,hard,category_sorting,2024-01-05T20:35:31,2024-01-05T20:36:15.920000,44.92,cookie,cookie,1,1,modeling,6,42.07,2,SESS_USER_034_001,USER_034,2,web,2024-01-05T20:36:17.016332
Q_00209,writing,animals,bear,animals/bear.png,easy,spelling_choice,2024-02-11T16:26:06,2024-02-11T16:26:16.900000,10.9,bear,bear,1,0,,0,,0,SESS_USER_040_001,USER_040,3,web,2024-02-11T16:26:17.872096
Q_00210,comprehension,body_parts,arm,body_parts/arm.png,hard,word_to_pic,2024-05-31T17:52:32,2024-05-31T17:56:32,240.0,neck,arm,0,1,spelling,4,35.4,1,SESS_USER_045_001,USER_045,4,mobile,2024-05-31T17:56:32.257104
Q_00211,writing,clothing,shoe,clothing/shoe.png,easy,pic_to_word,2024-01-15T17:39:01,2024-01-15T17:39:37.620000,36.62,shoe,shoe,1,1,modeling,6,53.82,4,SESS_USER_022_001,USER_022,5,mobile,2024-01-15T17:39:39.020415
Q_00212,comprehension,food,bread,food/bread.png,hard,sentence_matching,2024-06-18T09:52:33,2024-06-18T09:53:02.650000,29.65,bread,bread,1,0,,0,,0,SESS_USER_035_001,USER_035,3,mobile,2024-06-18T09:53:03.865369
